truncating existing tables...
writing ground truth to data\ground_truth.json...
loading 500 titles...
loading 20000 subscribers...
loading 3 change_log rows...
generating and loading playback_events (days=56, sessions_per_day=100000)...
playback_events: batch 428 done, 21400000 rows so far, 226.1s elapsed
playback_events: batch 429 done, 21450000 rows so far, 226.6s elapsed
playback_events: batch 430 done, 21500000 rows so far, 227.0s elapsed
playback_events: batch 431 done, 21550000 rows so far, 227.5s elapsed
playback_events: batch 432 done, 21600000 rows so far, 227.9s elapsed
playback_events: batch 433 done, 21650000 rows so far, 228.4s elapsed
playback_events: batch 434 done, 21700000 rows so far, 228.9s elapsed
playback_events: batch 435 done, 21750000 rows so far, 229.4s elapsed
playback_events: batch 436 done, 21800000 rows so far, 229.9s elapsed
playback_events: batch 437 done, 21850000 rows so far, 230.3s elapsed
playback_events: batch 438 done, 21900000 rows so far, 230.8s elapsed
playback_events: batch 439 done, 21950000 rows so far, 231.3s elapsed
playback_events: batch 440 done, 22000000 rows so far, 231.8s elapsed
playback_events: batch 441 done, 22050000 rows so far, 232.3s elapsed
playback_events: batch 442 done, 22100000 rows so far, 232.8s elapsed
playback_events: batch 443 done, 22150000 rows so far, 233.3s elapsed
playback_events: batch 444 done, 22200000 rows so far, 233.8s elapsed
playback_events: batch 445 done, 22250000 rows so far, 234.3s elapsed
playback_events: batch 446 done, 22300000 rows so far, 234.8s elapsed
playback_events: batch 447 done, 22350000 rows so far, 235.4s elapsed
playback_events: batch 448 done, 22400000 rows so far, 235.9s elapsed
playback_events: batch 449 done, 22450000 rows so far, 236.4s elapsed
playback_events: batch 450 done, 22500000 rows so far, 236.9s elapsed
playback_events: batch 451 done, 22550000 rows so far, 237.4s elapsed
playback_events: batch 452 done, 22600000 rows so far, 237.9s elapsed
playback_events: batch 453 done, 22650000 rows so far, 238.3s elapsed
playback_events: batch 454 done, 22700000 rows so far, 238.8s elapsed
playback_events: batch 455 done, 22750000 rows so far, 239.3s elapsed
playback_events: batch 456 done, 22800000 rows so far, 239.8s elapsed
playback_events: batch 457 done, 22850000 rows so far, 240.3s elapsed
playback_events: batch 458 done, 22900000 rows so far, 240.7s elapsed
playback_events: batch 459 done, 22950000 rows so far, 241.2s elapsed
playback_events: batch 460 done, 23000000 rows so far, 241.7s elapsed
playback_events: batch 461 done, 23050000 rows so far, 242.1s elapsed
playback_events: batch 462 done, 23100000 rows so far, 242.5s elapsed
playback_events: batch 463 done, 23150000 rows so far, 243.0s elapsed
playback_events: batch 464 done, 23200000 rows so far, 243.4s elapsed
playback_events: batch 465 done, 23250000 rows so far, 243.9s elapsed
playback_events: batch 466 done, 23300000 rows so far, 244.4s elapsed
playback_events: batch 467 done, 23350000 rows so far, 244.8s elapsed
playback_events: batch 468 done, 23400000 rows so far, 245.3s elapsed
playback_events: batch 469 done, 23450000 rows so far, 245.8s elapsed
playback_events: batch 470 done, 23500000 rows so far, 246.2s elapsed
playback_events: batch 471 done, 23550000 rows so far, 246.7s elapsed
playback_events: batch 472 done, 23600000 rows so far, 247.1s elapsed
playback_events: batch 473 done, 23650000 rows so far, 247.6s elapsed
playback_events: batch 474 done, 23700000 rows so far, 248.0s elapsed
playback_events: batch 475 done, 23750000 rows so far, 248.4s elapsed
playback_events: batch 476 done, 23800000 rows so far, 248.9s elapsed
playback_events: batch 477 done, 23850000 rows so far, 249.4s elapsed
playback_events: batch 478 done, 23900000 rows so far, 249.9s elapsed
playback_events: batch 479 done, 23950000 rows so far, 250.4s elapsed
playback_events: batch 480 done, 24000000 rows so far, 250.9s elapsed
playback_events: batch 481 done, 24050000 rows so far, 251.4s elapsed
playback_events: batch 482 done, 24100000 rows so far, 251.8s elapsed
playback_events: batch 483 done, 24150000 rows so far, 252.3s elapsed
playback_events: batch 484 done, 24200000 rows so far, 252.8s elapsed
playback_events: batch 485 done, 24250000 rows so far, 253.4s elapsed
playback_events: batch 486 done, 24300000 rows so far, 254.0s elapsed
playback_events: batch 487 done, 24350000 rows so far, 254.5s elapsed
playback_events: batch 488 done, 24400000 rows so far, 255.0s elapsed
playback_events: batch 489 done, 24450000 rows so far, 255.5s elapsed
playback_events: batch 490 done, 24500000 rows so far, 255.9s elapsed
playback_events: batch 491 done, 24550000 rows so far, 256.3s elapsed
playback_events: batch 492 done, 24600000 rows so far, 256.8s elapsed
playback_events: batch 493 done, 24650000 rows so far, 257.2s elapsed
playback_events: batch 494 done, 24700000 rows so far, 257.6s elapsed
playback_events: batch 495 done, 24750000 rows so far, 258.0s elapsed
playback_events: batch 496 done, 24800000 rows so far, 258.5s elapsed
playback_events: batch 497 done, 24850000 rows so far, 259.1s elapsed
playback_events: batch 498 done, 24900000 rows so far, 259.5s elapsed
playback_events: batch 499 done, 24950000 rows so far, 259.9s elapsed
playback_events: batch 500 done, 25000000 rows so far, 260.4s elapsed
playback_events: batch 501 done, 25050000 rows so far, 260.8s elapsed
playback_events: batch 502 done, 25100000 rows so far, 261.4s elapsed
playback_events: batch 503 done, 25150000 rows so far, 261.9s elapsed
playback_events: batch 504 done, 25200000 rows so far, 262.3s elapsed
playback_events: batch 505 done, 25250000 rows so far, 262.9s elapsed
playback_events: batch 506 done, 25300000 rows so far, 263.4s elapsed
playback_events: batch 507 done, 25350000 rows so far, 264.0s elapsed
playback_events: batch 508 done, 25400000 rows so far, 264.6s elapsed
playback_events: batch 509 done, 25450000 rows so far, 265.2s elapsed
playback_events: batch 510 done, 25500000 rows so far, 265.8s elapsed
playback_events: batch 511 done, 25550000 rows so far, 266.3s elapsed
playback_events: batch 512 done, 25600000 rows so far, 266.9s elapsed
playback_events: batch 513 done, 25650000 rows so far, 267.4s elapsed
playback_events: batch 514 done, 25700000 rows so far, 268.1s elapsed
playback_events: batch 515 done, 25750000 rows so far, 268.7s elapsed
playback_events: batch 516 done, 25800000 rows so far, 269.5s elapsed
playback_events: batch 517 done, 25850000 rows so far, 270.3s elapsed
playback_events: batch 518 done, 25900000 rows so far, 271.1s elapsed
playback_events: batch 519 done, 25950000 rows so far, 271.7s elapsed
playback_events: batch 520 done, 26000000 rows so far, 272.5s elapsed
playback_events: batch 521 done, 26050000 rows so far, 273.7s elapsed
playback_events: batch 522 done, 26100000 rows so far, 274.7s elapsed
playback_events: batch 523 done, 26150000 rows so far, 275.3s elapsed
playback_events: batch 524 done, 26200000 rows so far, 275.9s elapsed
playback_events: batch 525 done, 26250000 rows so far, 276.5s elapsed
playback_events: batch 526 done, 26300000 rows so far, 277.0s elapsed
playback_events: batch 527 done, 26350000 rows so far, 277.5s elapsed
playback_events: batch 528 done, 26400000 rows so far, 278.0s elapsed
playback_events: batch 529 done, 26450000 rows so far, 278.6s elapsed
playback_events: batch 530 done, 26500000 rows so far, 279.2s elapsed
playback_events: batch 531 done, 26550000 rows so far, 279.8s elapsed
playback_events: batch 532 done, 26600000 rows so far, 280.5s elapsed
playback_events: batch 533 done, 26650000 rows so far, 281.2s elapsed
playback_events: batch 534 done, 26700000 rows so far, 281.9s elapsed
playback_events: batch 535 done, 26750000 rows so far, 282.6s elapsed
playback_events: batch 536 done, 26800000 rows so far, 283.2s elapsed
playback_events: batch 537 done, 26850000 rows so far, 283.8s elapsed
playback_events: batch 538 done, 26900000 rows so far, 284.4s elapsed
playback_events: batch 539 done, 26950000 rows so far, 285.1s elapsed
playback_events: batch 540 done, 27000000 rows so far, 285.7s elapsed
playback_events: batch 541 done, 27050000 rows so far, 286.4s elapsed
playback_events: batch 542 done, 27100000 rows so far, 287.2s elapsed
playback_events: batch 543 done, 27150000 rows so far, 288.1s elapsed
playback_events: batch 544 done, 27200000 rows so far, 289.0s elapsed
playback_events: batch 545 done, 27250000 rows so far, 289.6s elapsed
playback_events: batch 546 done, 27300000 rows so far, 290.3s elapsed
playback_events: batch 547 done, 27350000 rows so far, 291.0s elapsed
playback_events: batch 548 done, 27400000 rows so far, 291.7s elapsed
playback_events: batch 549 done, 27450000 rows so far, 292.4s elapsed
playback_events: batch 550 done, 27500000 rows so far, 293.2s elapsed
playback_events: batch 551 done, 27550000 rows so far, 293.8s elapsed
playback_events: batch 552 done, 27600000 rows so far, 294.4s elapsed
playback_events: batch 553 done, 27650000 rows so far, 295.0s elapsed
playback_events: batch 554 done, 27700000 rows so far, 295.6s elapsed
playback_events: batch 555 done, 27750000 rows so far, 296.1s elapsed
playback_events: batch 556 done, 27800000 rows so far, 296.8s elapsed
playback_events: batch 557 done, 27850000 rows so far, 297.5s elapsed
playback_events: batch 558 done, 27900000 rows so far, 298.1s elapsed
playback_events: batch 559 done, 27950000 rows so far, 298.7s elapsed
playback_events: batch 560 done, 28000000 rows so far, 299.4s elapsed
playback_events: batch 561 done, 28050000 rows so far, 300.1s elapsed
playback_events: batch 562 done, 28100000 rows so far, 300.8s elapsed
playback_events: batch 563 done, 28150000 rows so far, 301.5s elapsed
playback_events: batch 564 done, 28200000 rows so far, 302.2s elapsed
playback_events: batch 565 done, 28250000 rows so far, 303.0s elapsed
playback_events: batch 566 done, 28300000 rows so far, 303.7s elapsed
playback_events: batch 567 done, 28350000 rows so far, 304.6s elapsed
playback_events: batch 568 done, 28400000 rows so far, 305.2s elapsed
playback_events: batch 569 done, 28450000 rows so far, 305.9s elapsed
playback_events: batch 570 done, 28500000 rows so far, 306.5s elapsed
playback_events: batch 571 done, 28550000 rows so far, 307.3s elapsed
playback_events: batch 572 done, 28600000 rows so far, 307.9s elapsed
playback_events: batch 573 done, 28650000 rows so far, 308.5s elapsed
playback_events: batch 574 done, 28700000 rows so far, 309.0s elapsed
playback_events: batch 575 done, 28750000 rows so far, 309.6s elapsed
playback_events: batch 576 done, 28800000 rows so far, 310.2s elapsed
playback_events: batch 577 done, 28850000 rows so far, 311.0s elapsed
playback_events: batch 578 done, 28900000 rows so far, 311.6s elapsed
playback_events: batch 579 done, 28950000 rows so far, 312.2s elapsed
playback_events: batch 580 done, 29000000 rows so far, 312.8s elapsed
playback_events: batch 581 done, 29050000 rows so far, 313.4s elapsed
playback_events: batch 582 done, 29100000 rows so far, 314.1s elapsed
playback_events: batch 583 done, 29150000 rows so far, 314.8s elapsed
playback_events: batch 584 done, 29200000 rows so far, 315.5s elapsed
playback_events: batch 585 done, 29250000 rows so far, 316.2s elapsed
playback_events: batch 586 done, 29300000 rows so far, 317.0s elapsed
playback_events: batch 587 done, 29350000 rows so far, 317.7s elapsed
playback_events: batch 588 done, 29400000 rows so far, 318.4s elapsed
playback_events: batch 589 done, 29450000 rows so far, 319.0s elapsed
playback_events: batch 590 done, 29500000 rows so far, 319.5s elapsed
playback_events: batch 591 done, 29550000 rows so far, 320.0s elapsed
playback_events: batch 592 done, 29600000 rows so far, 320.7s elapsed
playback_events: batch 593 done, 29650000 rows so far, 321.3s elapsed
playback_events: batch 594 done, 29700000 rows so far, 321.9s elapsed
playback_events: batch 595 done, 29750000 rows so far, 322.4s elapsed
playback_events: batch 596 done, 29800000 rows so far, 323.0s elapsed
playback_events: batch 597 done, 29850000 rows so far, 323.5s elapsed
playback_events: batch 598 done, 29900000 rows so far, 324.1s elapsed
playback_events: batch 599 done, 29950000 rows so far, 324.6s elapsed
playback_events: batch 600 done, 30000000 rows so far, 325.2s elapsed
playback_events: batch 601 done, 30050000 rows so far, 325.7s elapsed
playback_events: batch 602 done, 30100000 rows so far, 326.2s elapsed
playback_events: batch 603 done, 30150000 rows so far, 326.8s elapsed
playback_events: batch 604 done, 30200000 rows so far, 327.4s elapsed
playback_events: batch 605 done, 30250000 rows so far, 328.0s elapsed
playback_events: batch 606 done, 30300000 rows so far, 328.6s elapsed
playback_events: batch 607 done, 30350000 rows so far, 329.1s elapsed
playback_events: batch 608 done, 30400000 rows so far, 329.6s elapsed
playback_events: batch 609 done, 30450000 rows so far, 330.1s elapsed
playback_events: batch 610 done, 30500000 rows so far, 330.6s elapsed
playback_events: batch 611 done, 30550000 rows so far, 331.1s elapsed
playback_events: batch 612 done, 30600000 rows so far, 331.6s elapsed
playback_events: batch 613 done, 30650000 rows so far, 332.1s elapsed
playback_events: batch 614 done, 30700000 rows so far, 332.6s elapsed
playback_events: batch 615 done, 30750000 rows so far, 333.2s elapsed
playback_events: batch 616 done, 30800000 rows so far, 333.7s elapsed
playback_events: batch 617 done, 30850000 rows so far, 334.3s elapsed
playback_events: batch 618 done, 30900000 rows so far, 334.9s elapsed
playback_events: batch 619 done, 30950000 rows so far, 335.4s elapsed
playback_events: batch 620 done, 31000000 rows so far, 335.9s elapsed
playback_events: batch 621 done, 31050000 rows so far, 336.4s elapsed
playback_events: batch 622 done, 31100000 rows so far, 336.9s elapsed
playback_events: batch 623 done, 31150000 rows so far, 337.4s elapsed
playback_events: batch 624 done, 31200000 rows so far, 338.0s elapsed
playback_events: batch 625 done, 31250000 rows so far, 338.5s elapsed
playback_events: batch 626 done, 31300000 rows so far, 339.0s elapsed
playback_events: batch 627 done, 31350000 rows so far, 339.5s elapsed
playback_events: batch 628 done, 31400000 rows so far, 340.0s elapsed
playback_events: batch 629 done, 31450000 rows so far, 340.6s elapsed
playback_events: batch 630 done, 31500000 rows so far, 341.2s elapsed
playback_events: batch 631 done, 31550000 rows so far, 341.7s elapsed
playback_events: batch 632 done, 31600000 rows so far, 342.1s elapsed
playback_events: batch 633 done, 31650000 rows so far, 342.5s elapsed
playback_events: batch 634 done, 31700000 rows so far, 343.0s elapsed
playback_events: batch 635 done, 31750000 rows so far, 343.5s elapsed
playback_events: batch 636 done, 31800000 rows so far, 344.0s elapsed
playback_events: batch 637 done, 31850000 rows so far, 344.4s elapsed
playback_events: batch 638 done, 31900000 rows so far, 344.8s elapsed
playback_events: batch 639 done, 31950000 rows so far, 345.3s elapsed
playback_events: batch 640 done, 32000000 rows so far, 345.7s elapsed
playback_events: batch 641 done, 32050000 rows so far, 346.2s elapsed
playback_events: batch 642 done, 32100000 rows so far, 346.7s elapsed
playback_events: batch 643 done, 32150000 rows so far, 347.2s elapsed
playback_events: batch 644 done, 32200000 rows so far, 347.7s elapsed
playback_events: batch 645 done, 32250000 rows so far, 348.2s elapsed
playback_events: batch 646 done, 32300000 rows so far, 348.7s elapsed
playback_events: batch 647 done, 32350000 rows so far, 349.2s elapsed
playback_events: batch 648 done, 32400000 rows so far, 349.7s elapsed
playback_events: batch 649 done, 32450000 rows so far, 350.2s elapsed
playback_events: batch 650 done, 32500000 rows so far, 350.6s elapsed
playback_events: batch 651 done, 32550000 rows so far, 351.1s elapsed
playback_events: batch 652 done, 32600000 rows so far, 351.6s elapsed
playback_events: batch 653 done, 32650000 rows so far, 352.2s elapsed
playback_events: batch 654 done, 32700000 rows so far, 352.6s elapsed
playback_events: batch 655 done, 32750000 rows so far, 353.2s elapsed
playback_events: batch 656 done, 32800000 rows so far, 353.7s elapsed
playback_events: batch 657 done, 32850000 rows so far, 354.2s elapsed
playback_events: batch 658 done, 32900000 rows so far, 354.6s elapsed
playback_events: batch 659 done, 32950000 rows so far, 355.1s elapsed
playback_events: batch 660 done, 33000000 rows so far, 355.6s elapsed
playback_events: batch 661 done, 33050000 rows so far, 356.1s elapsed
playback_events: batch 662 done, 33100000 rows so far, 356.5s elapsed
playback_events: batch 663 done, 33150000 rows so far, 357.0s elapsed
playback_events: batch 664 done, 33200000 rows so far, 357.5s elapsed
playback_events: batch 665 done, 33250000 rows so far, 358.0s elapsed
playback_events: batch 666 done, 33300000 rows so far, 358.5s elapsed
playback_events: batch 667 done, 33350000 rows so far, 359.0s elapsed
playback_events: batch 668 done, 33400000 rows so far, 359.4s elapsed
playback_events: batch 669 done, 33450000 rows so far, 359.9s elapsed
playback_events: batch 670 done, 33500000 rows so far, 360.4s elapsed
playback_events: batch 671 done, 33550000 rows so far, 360.9s elapsed
playback_events: batch 672 done, 33600000 rows so far, 361.4s elapsed
playback_events: batch 673 done, 33650000 rows so far, 361.8s elapsed
playback_events: batch 674 done, 33700000 rows so far, 362.2s elapsed
playback_events: batch 675 done, 33750000 rows so far, 362.7s elapsed
playback_events: batch 676 done, 33800000 rows so far, 363.2s elapsed
playback_events: batch 677 done, 33850000 rows so far, 363.7s elapsed
playback_events: batch 678 done, 33900000 rows so far, 364.1s elapsed
playback_events: batch 679 done, 33950000 rows so far, 364.6s elapsed
playback_events: batch 680 done, 34000000 rows so far, 365.1s elapsed
playback_events: batch 681 done, 34050000 rows so far, 365.6s elapsed
playback_events: batch 682 done, 34100000 rows so far, 366.1s elapsed
playback_events: batch 683 done, 34150000 rows so far, 366.6s elapsed
playback_events: batch 684 done, 34200000 rows so far, 367.1s elapsed
playback_events: batch 685 done, 34250000 rows so far, 367.5s elapsed
playback_events: batch 686 done, 34300000 rows so far, 368.0s elapsed
playback_events: batch 687 done, 34350000 rows so far, 368.5s elapsed
playback_events: batch 688 done, 34400000 rows so far, 368.9s elapsed
playback_events: batch 689 done, 34450000 rows so far, 369.3s elapsed
playback_events: batch 690 done, 34500000 rows so far, 369.8s elapsed
playback_events: batch 691 done, 34550000 rows so far, 370.5s elapsed
playback_events: batch 692 done, 34600000 rows so far, 371.2s elapsed
playback_events: batch 693 done, 34650000 rows so far, 371.8s elapsed
playback_events: batch 694 done, 34700000 rows so far, 372.4s elapsed
playback_events: batch 695 done, 34750000 rows so far, 372.9s elapsed
playback_events: batch 696 done, 34800000 rows so far, 373.4s elapsed
playback_events: batch 697 done, 34850000 rows so far, 373.9s elapsed
playback_events: batch 698 done, 34900000 rows so far, 374.4s elapsed
playback_events: batch 699 done, 34950000 rows so far, 375.0s elapsed
playback_events: batch 700 done, 35000000 rows so far, 375.4s elapsed
playback_events: batch 701 done, 35050000 rows so far, 375.9s elapsed
playback_events: batch 702 done, 35100000 rows so far, 376.4s elapsed
playback_events: batch 703 done, 35150000 rows so far, 376.9s elapsed
playback_events: batch 704 done, 35200000 rows so far, 377.4s elapsed
playback_events: batch 705 done, 35250000 rows so far, 377.9s elapsed
playback_events: batch 706 done, 35300000 rows so far, 378.3s elapsed
playback_events: batch 707 done, 35350000 rows so far, 378.7s elapsed
playback_events: batch 708 done, 35400000 rows so far, 379.2s elapsed
playback_events: batch 709 done, 35450000 rows so far, 379.8s elapsed
playback_events: batch 710 done, 35500000 rows so far, 380.3s elapsed
playback_events: batch 711 done, 35550000 rows so far, 380.8s elapsed
playback_events: batch 712 done, 35600000 rows so far, 381.2s elapsed
playback_events: batch 713 done, 35650000 rows so far, 381.7s elapsed
playback_events: batch 714 done, 35700000 rows so far, 382.2s elapsed
playback_events: batch 715 done, 35750000 rows so far, 382.6s elapsed
playback_events: batch 716 done, 35800000 rows so far, 383.1s elapsed
playback_events: batch 717 done, 35850000 rows so far, 383.6s elapsed
playback_events: batch 718 done, 35900000 rows so far, 384.2s elapsed
playback_events: batch 719 done, 35950000 rows so far, 384.7s elapsed
playback_events: batch 720 done, 36000000 rows so far, 385.2s elapsed
playback_events: batch 721 done, 36050000 rows so far, 385.7s elapsed
playback_events: batch 722 done, 36100000 rows so far, 386.1s elapsed
playback_events: batch 723 done, 36150000 rows so far, 386.5s elapsed
playback_events: batch 724 done, 36200000 rows so far, 387.0s elapsed
playback_events: batch 725 done, 36250000 rows so far, 387.5s elapsed
playback_events: batch 726 done, 36300000 rows so far, 387.9s elapsed
playback_events: batch 727 done, 36350000 rows so far, 388.2s elapsed
playback_events: batch 728 done, 36400000 rows so far, 388.6s elapsed
playback_events: batch 729 done, 36450000 rows so far, 389.0s elapsed
playback_events: batch 730 done, 36500000 rows so far, 389.5s elapsed
playback_events: batch 731 done, 36550000 rows so far, 389.9s elapsed
playback_events: batch 732 done, 36600000 rows so far, 390.4s elapsed
playback_events: batch 733 done, 36650000 rows so far, 390.9s elapsed
playback_events: batch 734 done, 36700000 rows so far, 391.3s elapsed
playback_events: batch 735 done, 36750000 rows so far, 391.8s elapsed
playback_events: batch 736 done, 36800000 rows so far, 392.2s elapsed
playback_events: batch 737 done, 36850000 rows so far, 392.6s elapsed
playback_events: batch 738 done, 36900000 rows so far, 393.1s elapsed
playback_events: batch 739 done, 36950000 rows so far, 393.5s elapsed
playback_events: batch 740 done, 37000000 rows so far, 394.0s elapsed
playback_events: batch 741 done, 37050000 rows so far, 394.5s elapsed
playback_events: batch 742 done, 37100000 rows so far, 394.9s elapsed
playback_events: batch 743 done, 37150000 rows so far, 395.4s elapsed
playback_events: batch 744 done, 37200000 rows so far, 395.9s elapsed
playback_events: batch 745 done, 37250000 rows so far, 396.3s elapsed
playback_events: batch 746 done, 37300000 rows so far, 396.7s elapsed
playback_events: batch 747 done, 37350000 rows so far, 397.1s elapsed
playback_events: batch 748 done, 37400000 rows so far, 397.7s elapsed
playback_events: batch 749 done, 37450000 rows so far, 398.1s elapsed
playback_events: batch 750 done, 37500000 rows so far, 398.6s elapsed
playback_events: batch 751 done, 37550000 rows so far, 399.0s elapsed
playback_events: batch 752 done, 37600000 rows so far, 399.5s elapsed
playback_events: batch 753 done, 37650000 rows so far, 400.0s elapsed
playback_events: batch 754 done, 37700000 rows so far, 400.5s elapsed
playback_events: batch 755 done, 37750000 rows so far, 400.9s elapsed
playback_events: batch 756 done, 37800000 rows so far, 401.4s elapsed
playback_events: batch 757 done, 37850000 rows so far, 401.9s elapsed
playback_events: batch 758 done, 37900000 rows so far, 402.4s elapsed
playback_events: batch 759 done, 37950000 rows so far, 402.9s elapsed
playback_events: batch 760 done, 38000000 rows so far, 403.4s elapsed
playback_events: batch 761 done, 38050000 rows so far, 403.8s elapsed
playback_events: batch 762 done, 38100000 rows so far, 404.4s elapsed
playback_events: batch 763 done, 38150000 rows so far, 404.9s elapsed
playback_events: batch 764 done, 38200000 rows so far, 405.4s elapsed
playback_events: batch 765 done, 38250000 rows so far, 406.1s elapsed
playback_events: batch 766 done, 38300000 rows so far, 406.6s elapsed
playback_events: batch 767 done, 38350000 rows so far, 407.2s elapsed
playback_events: batch 768 done, 38400000 rows so far, 407.8s elapsed
playback_events: batch 769 done, 38450000 rows so far, 408.1s elapsed
playback_events: batch 770 done, 38500000 rows so far, 408.5s elapsed
playback_events: batch 771 done, 38550000 rows so far, 409.0s elapsed
playback_events: batch 772 done, 38600000 rows so far, 409.6s elapsed
playback_events: batch 773 done, 38650000 rows so far, 410.2s elapsed
playback_events: batch 774 done, 38700000 rows so far, 410.8s elapsed
playback_events: batch 775 done, 38750000 rows so far, 411.4s elapsed
playback_events: batch 776 done, 38800000 rows so far, 411.9s elapsed
playback_events: batch 777 done, 38850000 rows so far, 412.5s elapsed
playback_events: batch 778 done, 38900000 rows so far, 413.1s elapsed
playback_events: batch 779 done, 38950000 rows so far, 413.6s elapsed
playback_events: batch 780 done, 39000000 rows so far, 414.0s elapsed
playback_events: batch 781 done, 39050000 rows so far, 414.5s elapsed
playback_events: batch 782 done, 39100000 rows so far, 415.1s elapsed
playback_events: batch 783 done, 39150000 rows so far, 415.8s elapsed
playback_events: batch 784 done, 39200000 rows so far, 416.5s elapsed
playback_events: batch 785 done, 39250000 rows so far, 417.1s elapsed
playback_events: batch 786 done, 39300000 rows so far, 417.7s elapsed
playback_events: batch 787 done, 39350000 rows so far, 418.3s elapsed
playback_events: batch 788 done, 39400000 rows so far, 419.0s elapsed
playback_events: batch 789 done, 39450000 rows so far, 419.7s elapsed
playback_events: batch 790 done, 39500000 rows so far, 420.3s elapsed
playback_events: batch 791 done, 39550000 rows so far, 421.0s elapsed
playback_events: batch 792 done, 39600000 rows so far, 421.5s elapsed
playback_events: batch 793 done, 39650000 rows so far, 422.0s elapsed
playback_events: batch 794 done, 39700000 rows so far, 422.4s elapsed
playback_events: batch 795 done, 39750000 rows so far, 422.9s elapsed
playback_events: batch 796 done, 39800000 rows so far, 423.5s elapsed
playback_events: batch 797 done, 39850000 rows so far, 424.2s elapsed
playback_events: batch 798 done, 39900000 rows so far, 425.0s elapsed
playback_events: batch 799 done, 39950000 rows so far, 425.6s elapsed
playback_events: batch 800 done, 40000000 rows so far, 426.2s elapsed
playback_events: batch 801 done, 40050000 rows so far, 426.8s elapsed
playback_events: batch 802 done, 40100000 rows so far, 427.3s elapsed
playback_events: batch 803 done, 40150000 rows so far, 427.9s elapsed
playback_events: batch 804 done, 40200000 rows so far, 428.5s elapsed
playback_events: batch 805 done, 40250000 rows so far, 429.1s elapsed
playback_events: batch 806 done, 40300000 rows so far, 429.7s elapsed
playback_events: batch 807 done, 40350000 rows so far, 430.3s elapsed
playback_events: batch 808 done, 40400000 rows so far, 430.7s elapsed
playback_events: batch 809 done, 40450000 rows so far, 431.2s elapsed
playback_events: batch 810 done, 40500000 rows so far, 431.8s elapsed
playback_events: batch 811 done, 40550000 rows so far, 432.2s elapsed
playback_events: batch 812 done, 40600000 rows so far, 432.8s elapsed
playback_events: batch 813 done, 40650000 rows so far, 433.3s elapsed
playback_events: batch 814 done, 40700000 rows so far, 434.0s elapsed
playback_events: batch 815 done, 40750000 rows so far, 434.6s elapsed
playback_events: batch 816 done, 40800000 rows so far, 435.2s elapsed
playback_events: batch 817 done, 40850000 rows so far, 435.7s elapsed
playback_events: batch 818 done, 40900000 rows so far, 436.3s elapsed
playback_events: batch 819 done, 40950000 rows so far, 436.9s elapsed
playback_events: batch 820 done, 41000000 rows so far, 437.5s elapsed
playback_events: batch 821 done, 41050000 rows so far, 438.1s elapsed
playback_events: batch 822 done, 41100000 rows so far, 438.7s elapsed
playback_events: batch 823 done, 41150000 rows so far, 439.4s elapsed
playback_events: batch 824 done, 41200000 rows so far, 440.2s elapsed
playback_events: batch 825 done, 41250000 rows so far, 440.8s elapsed
playback_events: batch 826 done, 41300000 rows so far, 441.4s elapsed
playback_events: batch 827 done, 41350000 rows so far, 442.0s elapsed
playback_events: batch 828 done, 41400000 rows so far, 442.5s elapsed
playback_events: batch 829 done, 41450000 rows so far, 443.1s elapsed
playback_events: batch 830 done, 41500000 rows so far, 443.7s elapsed
playback_events: batch 831 done, 41550000 rows so far, 444.2s elapsed
playback_events: batch 832 done, 41600000 rows so far, 444.7s elapsed
playback_events: batch 833 done, 41650000 rows so far, 445.5s elapsed
playback_events: batch 834 done, 41700000 rows so far, 446.3s elapsed
playback_events: batch 835 done, 41750000 rows so far, 447.0s elapsed
playback_events: batch 836 done, 41800000 rows so far, 448.2s elapsed
playback_events: batch 837 done, 41850000 rows so far, 449.0s elapsed
playback_events: batch 838 done, 41900000 rows so far, 449.6s elapsed
playback_events: batch 839 done, 41950000 rows so far, 450.2s elapsed
playback_events: batch 840 done, 42000000 rows so far, 451.2s elapsed
playback_events: batch 841 done, 42050000 rows so far, 452.0s elapsed
playback_events: batch 842 done, 42100000 rows so far, 452.7s elapsed
playback_events: batch 843 done, 42150000 rows so far, 453.5s elapsed
playback_events: batch 844 done, 42200000 rows so far, 454.2s elapsed
playback_events: batch 845 done, 42250000 rows so far, 454.8s elapsed
playback_events: batch 846 done, 42300000 rows so far, 455.3s elapsed
playback_events: batch 847 done, 42350000 rows so far, 455.9s elapsed
playback_events: batch 848 done, 42400000 rows so far, 456.5s elapsed
playback_events: batch 849 done, 42450000 rows so far, 457.0s elapsed
playback_events: batch 850 done, 42500000 rows so far, 457.6s elapsed
playback_events: batch 851 done, 42550000 rows so far, 458.3s elapsed
playback_events: batch 852 done, 42600000 rows so far, 458.9s elapsed
playback_events: batch 853 done, 42650000 rows so far, 459.6s elapsed
playback_events: batch 854 done, 42700000 rows so far, 460.2s elapsed
playback_events: batch 855 done, 42750000 rows so far, 460.9s elapsed
playback_events: batch 856 done, 42800000 rows so far, 461.4s elapsed
playback_events: batch 857 done, 42850000 rows so far, 462.0s elapsed
playback_events: batch 858 done, 42900000 rows so far, 463.1s elapsed
playback_events: batch 859 done, 42950000 rows so far, 463.9s elapsed
playback_events: batch 860 done, 43000000 rows so far, 464.6s elapsed
playback_events: batch 861 done, 43050000 rows so far, 465.4s elapsed
